Id,Antal arter,Antal observationer,Centre coordinate X (SWEREF99_TM),Centre coordinate Y (SWEREF99_TM),Centre coordinate X (GoogleMercator),Centre coordinate Y (GoogleMercator),Grid cell width (metres)
SRID3006SIZE10000E205000N7325000,0,0,205000,7325000,947793.1477,9851908.04,10000
SRID3006SIZE10000E205000N7335000,0,0,205000,7335000,945263.2905,9876260.218,10000
SRID3006SIZE10000E205000N7345000,0,0,205000,7345000,942713.9474,9900696.234,10000
SRID3006SIZE10000E205000N7355000,0,0,205000,7355000,940144.9014,9925216.72,10000
SRID3006SIZE10000E205000N7365000,0,0,205000,7365000,937555.9324,9949822.315,10000
SRID3006SIZE10000E205000N7375000,0,0,205000,7375000,934946.8168,9974513.664,10000
SRID3006SIZE10000E205000N7385000,0,0,205000,7385000,932317.3277,9999291.42,10000
SRID3006SIZE10000E205000N7395000,0,0,205000,7395000,929667.235,10024156.24,10000
SRID3006SIZE10000E205000N7405000,0,0,205000,7405000,926996.3047,10049108.8,10000
SRID3006SIZE10000E205000N7415000,0,0,205000,7415000,924304.2996,10074149.76,10000
SRID3006SIZE10000E205000N7425000,0,0,205000,7425000,921590.9788,10099279.82,10000
SRID3006SIZE10000E205000N7435000,0,0,205000,7435000,918856.0978,10124499.65,10000
SRID3006SIZE10000E205000N7445000,0,0,205000,7445000,916099.408,10149809.96,10000
SRID3006SIZE10000E205000N7455000,0,0,205000,7455000,913320.6575,10175211.44,10000
SRID3006SIZE10000E205000N7465000,0,0,205000,7465000,910519.59,10200704.82,10000
SRID3006SIZE10000E205000N7475000,0,0,205000,7475000,907695.9456,10226290.81,10000
SRID3006SIZE10000E205000N7485000,0,0,205000,7485000,904849.4601,10251970.15,10000
SRID3006SIZE10000E205000N7495000,0,0,205000,7495000,901979.8655,10277743.56,10000
SRID3006SIZE10000E205000N7505000,0,0,205000,7505000,899086.8891,10303611.79,10000
SRID3006SIZE10000E205000N7515000,0,0,205000,7515000,896170.2543,10329575.6,10000
SRID3006SIZE10000E205000N7525000,0,0,205000,7525000,893229.6801,10355635.74,10000
SRID3006SIZE10000E205000N7535000,0,0,205000,7535000,890264.8808,10381793,10000
SRID3006SIZE10000E205000N7545000,0,0,205000,7545000,887275.5664,10408048.14,10000
SRID3006SIZE10000E205000N7555000,0,0,205000,7555000,884261.4421,10434401.96,10000
SRID3006SIZE10000E205000N7565000,0,0,205000,7565000,881222.2084,10460855.25,10000
SRID3006SIZE10000E205000N7575000,0,0,205000,7575000,878157.5611,10487408.82,10000
SRID3006SIZE10000E205000N7585000,0,0,205000,7585000,875067.191,10514063.49,10000
SRID3006SIZE10000E205000N7595000,0,0,205000,7595000,871950.7836,10540820.09,10000
SRID3006SIZE10000E205000N7605000,0,0,205000,7605000,868808.0198,10567679.44,10000
SRID3006SIZE10000E205000N7615000,0,0,205000,7615000,865638.5749,10594642.4,10000
SRID3006SIZE10000E205000N7625000,0,0,205000,7625000,862442.1189,10621709.81,10000
SRID3006SIZE10000E205000N7635000,0,0,205000,7635000,859218.3164,10648882.55,10000
SRID3006SIZE10000E205000N7645000,0,0,205000,7645000,855966.8266,10676161.49,10000
SRID3006SIZE10000E205000N7655000,0,0,205000,7655000,852687.3027,10703547.52,10000
SRID3006SIZE10000E205000N7665000,0,0,205000,7665000,849379.3924,10731041.53,10000
SRID3006SIZE10000E205000N7675000,0,0,205000,7675000,846042.7374,10758644.43,10000
SRID3006SIZE10000E205000N7685000,0,0,205000,7685000,842676.9733,10786357.14,10000
SRID3006SIZE10000E205000N7695000,0,0,205000,7695000,839281.7295,10814180.59,10000
SRID3006SIZE10000E205000N7705000,0,0,205000,7705000,835856.6293,10842115.72,10000
SRID3006SIZE10000E205000N7715000,0,0,205000,7715000,832401.2894,10870163.49,10000
SRID3006SIZE10000E205000N7725000,0,0,205000,7725000,828915.3199,10898324.85,10000
SRID3006SIZE10000E205000N7735000,0,0,205000,7735000,825398.3245,10926600.78,10000
SRID3006SIZE10000E215000N6025000,0,0,215000,6025000,1182207.832,7225886.635,10000
SRID3006SIZE10000E215000N6035000,0,0,215000,6035000,1181144.286,7242997.103,10000
SRID3006SIZE10000E215000N6045000,0,0,215000,6045000,1180074.899,7260144.49,10000
SRID3006SIZE10000E215000N6055000,0,0,215000,6055000,1178999.628,7277328.998,10000
SRID3006SIZE10000E215000N6065000,0,0,215000,6065000,1177918.428,7294550.831,10000
SRID3006SIZE10000E215000N6075000,0,0,215000,6075000,1176831.257,7311810.192,10000
SRID3006SIZE10000E215000N6085000,0,0,215000,6085000,1175738.067,7329107.288,10000
SRID3006SIZE10000E215000N6095000,0,0,215000,6095000,1174638.815,7346442.325,10000
SRID3006SIZE10000E215000N6105000,0,0,215000,6105000,1173533.454,7363815.513,10000
SRID3006SIZE10000E215000N6115000,0,0,215000,6115000,1172421.939,7381227.062,10000
SRID3006SIZE10000E215000N6125000,0,0,215000,6125000,1171304.222,7398677.185,10000
SRID3006SIZE10000E215000N6135000,0,0,215000,6135000,1170180.257,7416166.095,10000
SRID3006SIZE10000E215000N6145000,0,0,215000,6145000,1169049.996,7433694.007,10000
SRID3006SIZE10000E215000N6155000,0,0,215000,6155000,1167913.39,7451261.138,10000
SRID3006SIZE10000E215000N6165000,0,0,215000,6165000,1166770.391,7468867.707,10000
SRID3006SIZE10000E215000N6175000,0,0,215000,6175000,1165620.949,7486513.934,10000
SRID3006SIZE10000E215000N6185000,0,0,215000,6185000,1164465.016,7504200.04,10000
SRID3006SIZE10000E215000N6195000,0,0,215000,6195000,1163302.541,7521926.25,10000
SRID3006SIZE10000E215000N6205000,0,0,215000,6205000,1162133.473,7539692.789,10000
SRID3006SIZE10000E215000N6215000,0,0,215000,6215000,1160957.76,7557499.883,10000
SRID3006SIZE10000E215000N6225000,0,0,215000,6225000,1159775.352,7575347.761,10000
SRID3006SIZE10000E215000N6235000,0,0,215000,6235000,1158586.196,7593236.654,10000
SRID3006SIZE10000E215000N6245000,0,0,215000,6245000,1157390.238,7611166.794,10000
SRID3006SIZE10000E215000N6255000,0,0,215000,6255000,1156187.426,7629138.416,10000
SRID3006SIZE10000E215000N6265000,0,0,215000,6265000,1154977.705,7647151.754,10000
SRID3006SIZE10000E215000N6275000,0,0,215000,6275000,1153761.021,7665207.046,10000
SRID3006SIZE10000E215000N6285000,0,0,215000,6285000,1152537.318,7683304.533,10000
SRID3006SIZE10000E215000N6295000,0,0,215000,6295000,1151306.541,7701444.455,10000
SRID3006SIZE10000E215000N6305000,0,0,215000,6305000,1150068.633,7719627.057,10000
SRID3006SIZE10000E215000N6315000,0,0,215000,6315000,1148823.538,7737852.582,10000
SRID3006SIZE10000E215000N6325000,0,0,215000,6325000,1147571.197,7756121.278,10000
SRID3006SIZE10000E215000N6335000,0,0,215000,6335000,1146311.553,7774433.395,10000
SRID3006SIZE10000E215000N6345000,0,0,215000,6345000,1145044.547,7792789.183,10000
SRID3006SIZE10000E215000N6355000,0,0,215000,6355000,1143770.118,7811188.896,10000
SRID3006SIZE10000E215000N6365000,0,0,215000,6365000,1142488.208,7829632.788,10000
SRID3006SIZE10000E215000N6375000,0,0,215000,6375000,1141198.754,7848121.117,10000
SRID3006SIZE10000E215000N6385000,0,0,215000,6385000,1139901.696,7866654.142,10000
SRID3006SIZE10000E215000N6395000,0,0,215000,6395000,1138596.972,7885232.124,10000
SRID3006SIZE10000E215000N6405000,0,0,215000,6405000,1137284.518,7903855.326,10000
SRID3006SIZE10000E215000N6415000,0,0,215000,6415000,1135964.271,7922524.015,10000
SRID3006SIZE10000E215000N6425000,0,0,215000,6425000,1134636.167,7941238.457,10000
SRID3006SIZE10000E215000N6435000,0,0,215000,6435000,1133300.14,7959998.922,10000
SRID3006SIZE10000E215000N6445000,0,0,215000,6445000,1131956.126,7978805.683,10000
SRID3006SIZE10000E215000N6455000,0,0,215000,6455000,1130604.057,7997659.013,10000
SRID3006SIZE10000E215000N6465000,0,0,215000,6465000,1129243.866,8016559.19,10000
SRID3006SIZE10000E215000N6475000,0,0,215000,6475000,1127875.486,8035506.491,10000
SRID3006SIZE10000E215000N6485000,0,0,215000,6485000,1126498.848,8054501.198,10000
SRID3006SIZE10000E215000N6495000,0,0,215000,6495000,1125113.881,8073543.595,10000
SRID3006SIZE10000E215000N6505000,0,0,215000,6505000,1123720.517,8092633.966,10000
SRID3006SIZE10000E215000N6515000,0,0,215000,6515000,1122318.684,8111772.6,10000
SRID3006SIZE10000E215000N6525000,0,0,215000,6525000,1120908.309,8130959.788,10000
SRID3006SIZE10000E215000N6535000,0,0,215000,6535000,1119489.321,8150195.822,10000
SRID3006SIZE10000E215000N6545000,0,0,215000,6545000,1118061.645,8169480.998,10000
SRID3006SIZE10000E215000N6555000,0,0,215000,6555000,1116625.208,8188815.613,10000
SRID3006SIZE10000E215000N6565000,0,0,215000,6565000,1115179.934,8208199.969,10000
SRID3006SIZE10000E215000N6575000,0,0,215000,6575000,1113725.746,8227634.367,10000
SRID3006SIZE10000E215000N6585000,0,0,215000,6585000,1112262.569,8247119.113,10000
SRID3006SIZE10000E215000N6595000,0,0,215000,6595000,1110790.323,8266654.515,10000
SRID3006SIZE10000E215000N6605000,0,0,215000,6605000,1109308.931,8286240.884,10000
SRID3006SIZE10000E215000N6615000,0,0,215000,6615000,1107818.312,8305878.533,10000
SRID3006SIZE10000E215000N6625000,0,0,215000,6625000,1106318.385,8325567.778,10000
SRID3006SIZE10000E215000N6635000,0,0,215000,6635000,1104809.07,8345308.938,10000
SRID3006SIZE10000E215000N6645000,0,0,215000,6645000,1103290.283,8365102.334,10000
SRID3006SIZE10000E215000N6655000,0,0,215000,6655000,1101761.941,8384948.29,10000
SRID3006SIZE10000E215000N6665000,0,0,215000,6665000,1100223.959,8404847.134,10000
SRID3006SIZE10000E215000N6675000,0,0,215000,6675000,1098676.252,8424799.195,10000
SRID3006SIZE10000E215000N6685000,0,0,215000,6685000,1097118.733,8444804.807,10000
SRID3006SIZE10000E215000N6695000,0,0,215000,6695000,1095551.314,8464864.304,10000
SRID3006SIZE10000E215000N6705000,0,0,215000,6705000,1093973.908,8484978.025,10000
SRID3006SIZE10000E215000N6715000,0,0,215000,6715000,1092386.423,8505146.312,10000
SRID3006SIZE10000E215000N6725000,0,0,215000,6725000,1090788.769,8525369.51,10000
SRID3006SIZE10000E215000N6735000,0,0,215000,6735000,1089180.855,8545647.965,10000
SRID3006SIZE10000E215000N6745000,0,0,215000,6745000,1087562.586,8565982.029,10000
SRID3006SIZE10000E215000N6755000,0,0,215000,6755000,1085933.87,8586372.056,10000
SRID3006SIZE10000E215000N6765000,0,0,215000,6765000,1084294.61,8606818.403,10000
SRID3006SIZE10000E215000N6775000,0,0,215000,6775000,1082644.71,8627321.429,10000
SRID3006SIZE10000E215000N6785000,0,0,215000,6785000,1080984.072,8647881.498,10000
SRID3006SIZE10000E215000N6795000,0,0,215000,6795000,1079312.598,8668498.977,10000
SRID3006SIZE10000E215000N6805000,0,0,215000,6805000,1077630.187,8689174.236,10000
SRID3006SIZE10000E215000N6815000,0,0,215000,6815000,1075936.738,8709907.649,10000
SRID3006SIZE10000E215000N6825000,0,0,215000,6825000,1074232.148,8730699.591,10000
SRID3006SIZE10000E215000N6835000,0,0,215000,6835000,1072516.313,8751550.443,10000
SRID3006SIZE10000E215000N6845000,0,0,215000,6845000,1070789.128,8772460.588,10000
SRID3006SIZE10000E215000N6855000,0,0,215000,6855000,1069050.487,8793430.415,10000
SRID3006SIZE10000E215000N6865000,0,0,215000,6865000,1067300.28,8814460.313,10000
SRID3006SIZE10000E215000N6875000,0,0,215000,6875000,1065538.401,8835550.677,10000
SRID3006SIZE10000E215000N6885000,0,0,215000,6885000,1063764.736,8856701.905,10000
SRID3006SIZE10000E215000N6895000,0,0,215000,6895000,1061979.175,8877914.399,10000
SRID3006SIZE10000E215000N6905000,0,0,215000,6905000,1060181.604,8899188.563,10000
SRID3006SIZE10000E215000N6915000,0,0,215000,6915000,1058371.908,8920524.807,10000
SRID3006SIZE10000E215000N6925000,0,0,215000,6925000,1056549.971,8941923.545,10000
SRID3006SIZE10000E215000N6935000,0,0,215000,6935000,1054715.674,8963385.192,10000
SRID3006SIZE10000E215000N6945000,0,0,215000,6945000,1052868.898,8984910.17,10000
SRID3006SIZE10000E215000N6955000,0,0,215000,6955000,1051009.522,9006498.904,10000
SRID3006SIZE10000E215000N6965000,0,0,215000,6965000,1049137.424,9028151.822,10000
SRID3006SIZE10000E215000N6975000,0,0,215000,6975000,1047252.479,9049869.358,10000
SRID3006SIZE10000E215000N6985000,0,0,215000,6985000,1045354.561,9071651.948,10000
SRID3006SIZE10000E215000N6995000,0,0,215000,6995000,1043443.544,9093500.033,10000
SRID3006SIZE10000E215000N7005000,0,0,215000,7005000,1041519.297,9115414.06,10000
SRID3006SIZE10000E215000N7015000,0,0,215000,7015000,1039581.69,9137394.477,10000
SRID3006SIZE10000E215000N7025000,0,0,215000,7025000,1037630.591,9159441.739,10000
SRID3006SIZE10000E215000N7035000,0,0,215000,7035000,1035665.864,9181556.304,10000
SRID3006SIZE10000E215000N7045000,0,0,215000,7045000,1033687.375,9203738.636,10000
SRID3006SIZE10000E215000N7055000,0,0,215000,7055000,1031694.984,9225989.201,10000
SRID3006SIZE10000E215000N7065000,0,0,215000,7065000,1029688.553,9248308.472,10000
SRID3006SIZE10000E215000N7075000,0,0,215000,7075000,1027667.938,9270696.925,10000
SRID3006SIZE10000E215000N7085000,0,0,215000,7085000,1025632.998,9293155.042,10000
SRID3006SIZE10000E215000N7095000,0,0,215000,7095000,1023583.585,9315683.309,10000
SRID3006SIZE10000E215000N7105000,0,0,215000,7105000,1021519.553,9338282.217,10000
SRID3006SIZE10000E215000N7115000,0,0,215000,7115000,1019440.751,9360952.261,10000
SRID3006SIZE10000E215000N7125000,0,0,215000,7125000,1017347.029,9383693.943,10000
SRID3006SIZE10000E215000N7135000,0,0,215000,7135000,1015238.232,9406507.767,10000
SRID3006SIZE10000E215000N7145000,0,0,215000,7145000,1013114.205,9429394.246,10000
SRID3006SIZE10000E215000N7155000,0,0,215000,7155000,1010974.79,9452353.895,10000
SRID3006SIZE10000E215000N7165000,0,0,215000,7165000,1008819.826,9475387.235,10000
SRID3006SIZE10000E215000N7175000,0,0,215000,7175000,1006649.151,9498494.792,10000
SRID3006SIZE10000E215000N7185000,0,0,215000,7185000,1004462.6,9521677.099,10000
SRID3006SIZE10000E215000N7195000,0,0,215000,7195000,1002260.006,9544934.693,10000
SRID3006SIZE10000E215000N7205000,0,0,215000,7205000,1000041.2,9568268.116,10000
SRID3006SIZE10000E215000N7215000,0,0,215000,7215000,997806.0102,9591677.917,10000
SRID3006SIZE10000E215000N7225000,0,0,215000,7225000,995554.262,9615164.65,10000
SRID3006SIZE10000E215000N7235000,0,0,215000,7235000,993285.779,9638728.875,10000
SRID3006SIZE10000E215000N7245000,0,0,215000,7245000,991000.3817,9662371.157,10000
SRID3006SIZE10000E215000N7255000,0,0,215000,7255000,988697.8886,9686092.067,10000
SRID3006SIZE10000E215000N7265000,0,0,215000,7265000,986378.115,9709892.184,10000
SRID3006SIZE10000E215000N7275000,0,0,215000,7275000,984040.874,9733772.09,10000
SRID3006SIZE10000E215000N7285000,0,0,215000,7285000,981685.9758,9757732.375,10000
SRID3006SIZE10000E215000N7295000,0,0,215000,7295000,979313.2279,9781773.634,10000
SRID3006SIZE10000E215000N7305000,0,0,215000,7305000,976922.4347,9805896.471,10000
SRID3006SIZE10000E215000N7315000,0,0,215000,7315000,974513.3983,9830101.493,10000
SRID3006SIZE10000E215000N7325000,0,0,215000,7325000,972085.9173,9854389.316,10000
SRID3006SIZE10000E215000N7335000,0,0,215000,7335000,969639.7878,9878760.561,10000
SRID3006SIZE10000E215000N7345000,0,0,215000,7345000,967174.8025,9903215.856,10000
SRID3006SIZE10000E215000N7355000,0,0,215000,7355000,964690.7514,9927755.836,10000
SRID3006SIZE10000E215000N7365000,0,0,215000,7365000,962187.421,9952381.143,10000
SRID3006SIZE10000E215000N7375000,0,0,215000,7375000,959664.5948,9977092.427,10000
SRID3006SIZE10000E215000N7385000,0,0,215000,7385000,957122.0531,10001890.34,10000
SRID3006SIZE10000E215000N7395000,0,0,215000,7395000,954559.5727,10026775.55,10000
SRID3006SIZE10000E215000N7405000,0,0,215000,7405000,951976.9272,10051748.73,10000
SRID3006SIZE10000E215000N7415000,0,0,215000,7415000,949373.8867,10076810.55,10000
SRID3006SIZE10000E215000N7425000,0,0,215000,7425000,946750.2178,10101961.7,10000
SRID3006SIZE10000E215000N7435000,0,0,215000,7435000,944105.6834,10127202.86,10000
SRID3006SIZE10000E215000N7445000,0,0,215000,7445000,941440.043,10152534.75,10000
SRID3006SIZE10000E215000N7455000,0,0,215000,7455000,938753.0522,10177958.08,10000
SRID3006SIZE10000E215000N7465000,0,0,215000,7465000,936044.4629,10203473.54,10000
SRID3006SIZE10000E215000N7475000,0,0,215000,7475000,933314.0231,10229081.88,10000
SRID3006SIZE10000E215000N7485000,0,0,215000,7485000,930561.477,10254783.82,10000
SRID3006SIZE10000E215000N7495000,0,0,215000,7495000,927786.5645,10280580.1,10000
SRID3006SIZE10000E215000N7505000,0,0,215000,7505000,924989.0218,10306471.48,10000
SRID3006SIZE10000E215000N7515000,0,0,215000,7515000,922168.5806,10332458.7,10000
SRID3006SIZE10000E215000N7525000,0,0,215000,7525000,919324.9686,10358542.54,10000
SRID3006SIZE10000E215000N7535000,0,0,215000,7535000,916457.909,10384723.78,10000
SRID3006SIZE10000E215000N7545000,0,0,215000,7545000,913567.1207,10411003.19,10000
SRID3006SIZE10000E215000N7555000,0,0,215000,7555000,910652.318,10437381.57,10000
SRID3006SIZE10000E215000N7565000,0,0,215000,7565000,907713.2108,10463859.72,10000
SRID3006SIZE10000E215000N7575000,0,0,215000,7575000,904749.5039,10490438.45,10000
SRID3006SIZE10000E215000N7585000,0,0,215000,7585000,901760.8979,10517118.59,10000
SRID3006SIZE10000E215000N7595000,0,0,215000,7595000,898747.088,10543900.96,10000
SRID3006SIZE10000E215000N7605000,0,0,215000,7605000,895707.7647,10570786.41,10000
SRID3006SIZE10000E215000N7615000,0,0,215000,7615000,892642.6133,10597775.79,10000
SRID3006SIZE10000E215000N7625000,0,0,215000,7625000,889551.3141,10624869.95,10000
SRID3006SIZE10000E215000N7635000,0,0,215000,7635000,886433.5418,10652069.77,10000
SRID3006SIZE10000E215000N7645000,0,0,215000,7645000,883288.9661,10679376.12,10000
SRID3006SIZE10000E215000N7655000,0,0,215000,7655000,880117.2509,10706789.91,10000
SRID3006SIZE10000E215000N7665000,0,0,215000,7665000,876918.0545,10734312.03,10000
SRID3006SIZE10000E215000N7675000,0,0,215000,7675000,873691.0295,10761943.4,10000
SRID3006SIZE10000E215000N7685000,0,0,215000,7685000,870435.8227,10789684.94,10000
SRID3006SIZE10000E215000N7695000,0,0,215000,7695000,867152.075,10817537.59,10000
SRID3006SIZE10000E215000N7705000,0,0,215000,7705000,863839.4208,10845502.29,10000
SRID3006SIZE10000E215000N7715000,0,0,215000,7715000,860497.4887,10873580.01,10000
SRID3006SIZE10000E215000N7725000,0,0,215000,7725000,857125.9006,10901771.7,10000
SRID3006SIZE10000E215000N7735000,0,0,215000,7735000,853724.2722,10930078.37,10000
SRID3006SIZE10000E225000N6025000,0,0,225000,6025000,1199263.625,7226931.257,10000
SRID3006SIZE10000E225000N6035000,0,0,225000,6035000,1198237.006,7244047.447,10000
SRID3006SIZE10000E225000N6045000,0,0,225000,6045000,1197204.747,7261200.598,10000
SRID3006SIZE10000E225000N6055000,0,0,225000,6055000,1196166.807,7278390.914,10000
SRID3006SIZE10000E225000N6065000,0,0,225000,6065000,1195123.141,7295618.597,10000
SRID3006SIZE10000E225000N6075000,0,0,225000,6075000,1194073.709,7312883.853,10000
SRID3006SIZE10000E225000N6085000,0,0,225000,6085000,1193018.466,7330186.887,10000
SRID3006SIZE10000E225000N6095000,0,0,225000,6095000,1191957.369,7347527.908,10000
SRID3006SIZE10000E225000N6105000,0,0,225000,6105000,1190890.374,7364907.125,10000
SRID3006SIZE10000E225000N6115000,0,0,225000,6115000,1189817.436,7382324.749,10000
SRID3006SIZE10000E225000N6125000,0,0,225000,6125000,1188738.509,7399780.992,10000
SRID3006SIZE10000E225000N6135000,0,0,225000,6135000,1187653.548,7417276.069,10000
SRID3006SIZE10000E225000N6145000,0,0,225000,6145000,1186562.508,7434810.195,10000
SRID3006SIZE10000E225000N6155000,0,0,225000,6155000,1185465.342,7452383.588,10000
SRID3006SIZE10000E225000N6165000,0,0,225000,6165000,1184362.002,7469996.467,10000
SRID3006SIZE10000E225000N6175000,0,0,225000,6175000,1183252.441,7487649.052,10000
SRID3006SIZE10000E225000N6185000,0,0,225000,6185000,1182136.611,7505341.567,10000
SRID3006SIZE10000E225000N6195000,0,0,225000,6195000,1181014.464,7523074.234,10000
SRID3006SIZE10000E225000N6205000,0,0,225000,6205000,1179885.95,7540847.28,10000
SRID3006SIZE10000E225000N6215000,0,0,225000,6215000,1178751.021,7558660.932,10000
SRID3006SIZE10000E225000N6225000,0,0,225000,6225000,1177609.626,7576515.419,10000
SRID3006SIZE10000E225000N6235000,0,0,225000,6235000,1176461.714,7594410.973,10000
SRID3006SIZE10000E225000N6245000,0,0,225000,6245000,1175307.234,7612347.826,10000
SRID3006SIZE10000E225000N6255000,0,0,225000,6255000,1174146.135,7630326.214,10000
SRID3006SIZE10000E225000N6265000,0,0,225000,6265000,1172978.365,7648346.371,10000
SRID3006SIZE10000E225000N6275000,0,0,225000,6275000,1171803.87,7666408.537,10000
SRID3006SIZE10000E225000N6285000,0,0,225000,6285000,1170622.598,7684512.952,10000
SRID3006SIZE10000E225000N6295000,0,0,225000,6295000,1169434.494,7702659.857,10000
SRID3006SIZE10000E225000N6305000,0,0,225000,6305000,1168239.504,7720849.497,10000
SRID3006SIZE10000E225000N6315000,0,0,225000,6315000,1167037.573,7739082.118,10000
SRID3006SIZE10000E225000N6325000,0,0,225000,6325000,1165828.645,7757357.966,10000
SRID3006SIZE10000E225000N6335000,0,0,225000,6335000,1164612.665,7775677.293,10000
